date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:19	18061/18061	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:24%20GMT	http://webable.digital/wp-content/themes/webable/assets/css/owl.video.play.png	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/themes/webable/assets/css/owl.video.play.html	(from http://webable.digital/wp-content/themes/webable/assets/css/owl.carousel.min.css)
15:15:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:27%20GMT	http://webable.digital/case-studies/page/2/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/page/2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/page/2/)
15:15:21	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:29%20GMT	http://webable.digital/case-studies/page/2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/page/2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/page/2/)
15:15:23	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:30%20GMT	http://webable.digital/case-studies/page/2/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/page/2/linkid.html	(from http://webable.digital/case-studies/page/2/)
15:15:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:30%20GMT	http://webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9dhttp_/webable.digital/%e2%80%9d.7b.delayed	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:24	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:32%20GMT	http://webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:26	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:33%20GMT	http://webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:27	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:35%20GMT	http://webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/volunteer-for-bangladesh/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:29	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.81.delayed	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:29	2416/2416	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:15:36%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fvolunteer-for-bangladesh%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed9514	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	831/831	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/volunteer-for-bangladesh/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/volunteer-for-bangladesh/feed/index.html	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:37%20GMT	http://webable.digital/case-studies/volunteer-for-bangladesh/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/volunteer-for-bangladesh/linkid.html	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:37%20GMT	http://webable.digital/?p=1011	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index3388.html	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	68332/68332	U-----	200	untouched ('')	image/jpeg	etag:%226aa5b5e-10aec-5645f4ab150be%22	http://webable.digital/wp-content/uploads/2018/02/27781394_10215677936564876_954789036_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27781394_10215677936564876_954789036_n.jpg	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	137492/137492	U-----	200	untouched ('')	image/jpeg	etag:%226aa58a7-21914-5645f4a30ea7f%22	http://webable.digital/wp-content/uploads/2018/02/27721066_10215677936644878_733633738_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27721066_10215677936644878_733633738_n.jpg	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	126557/126557	U-----	200	untouched ('')	image/jpeg	etag:%226aa5262-1ee5d-5645f49ae9716%22	http://webable.digital/wp-content/uploads/2018/02/27661312_10215677936604877_155404190_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27661312_10215677936604877_155404190_n.jpg	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	2321/2321	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:15:37%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fvolunteer-for-bangladesh%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed5ec5.json	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:30	639462/639462	U-----	200	untouched ('')	image/png	etag:%226c8f8d5-9c1e6-5645f486e93e1%22	http://webable.digital/wp-content/uploads/2018/02/27659045_10215677936684879_1524329486_n.png	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27659045_10215677936684879_1524329486_n.png	(from http://webable.digital/case-studies/volunteer-for-bangladesh/)
15:15:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:39%20GMT	http://webable.digital/case-studies/projonmo-agami/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/projonmo-agami/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:33	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:40%20GMT	http://webable.digital/case-studies/projonmo-agami/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/projonmo-agami/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:42%20GMT	http://webable.digital/case-studies/projonmo-agami/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/projonmo-agami/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:36	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:43%20GMT	http://webable.digital/case-studies/projonmo-agami/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/projonmo-agami/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:36	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.88.delayed	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:37	801/801	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/projonmo-agami/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/projonmo-agami/feed/index.html	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:45%20GMT	http://webable.digital/?p=957	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index9a38.html	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:38	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:45%20GMT	http://webable.digital/case-studies/projonmo-agami/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/projonmo-agami/linkid.html	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:45%20GMT	http://webable.digital/case-studies/savlon-bangladesh/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/savlon-bangladesh/%e2%80%9dhttp_/webable.digital/%e2%80%9d.89.delayed	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:38	2444/2444	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:15:45%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fprojonmo-agami%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed88ef.json	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:38	2577/2577	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:15:45%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fprojonmo-agami%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed95d8	(from http://webable.digital/case-studies/projonmo-agami/)
15:15:39	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:47%20GMT	http://webable.digital/case-studies/savlon-bangladesh/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/savlon-bangladesh/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:48%20GMT	http://webable.digital/case-studies/savlon-bangladesh/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/savlon-bangladesh/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:42	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:50%20GMT	http://webable.digital/case-studies/savlon-bangladesh/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/savlon-bangladesh/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:42	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.8f.delayed	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:43	93130/93130	U-----	200	untouched ('')	image/jpeg	etag:%226f4b9f5-16bca-56462099c9766%22	http://webable.digital/wp-content/uploads/2018/02/27658905_10215679039472448_869521178_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27658905_10215679039472448_869521178_n.jpg	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:43	122729/122729	U-----	200	untouched ('')	image/jpeg	etag:%2227bfeec-1df69-564620877a95c%22	http://webable.digital/wp-content/uploads/2018/02/12814673_1243538702327238_5864021289393698708_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/12814673_1243538702327238_5864021289393698708_n.jpg	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:43	66370/66370	U-----	200	untouched ('')	image/jpeg	etag:%22671ba1c-10342-564620ac917c8%22	http://webable.digital/wp-content/uploads/2018/02/27661896_10215679039392446_1120713505_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27661896_10215679039392446_1120713505_n.jpg	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:44	810/810	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/savlon-bangladesh/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/savlon-bangladesh/feed/index.html	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:44	109432/109432	U-----	200	untouched ('')	image/jpeg	etag:%22671c7cf-1ab78-564620c0c4337%22	http://webable.digital/wp-content/uploads/2018/02/27718080_10215679039512449_665739841_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/02/27718080_10215679039512449_665739841_n.jpg	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:52%20GMT	http://webable.digital/?p=384	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index6905.html	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:44	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:52%20GMT	http://webable.digital/case-studies/savlon-bangladesh/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/savlon-bangladesh/linkid.html	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:44	2408/2408	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:15:52%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fsavlon-bangladesh%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed4ae8.json	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:44	2541/2541	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:15:52%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fsavlon-bangladesh%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed3a41	(from http://webable.digital/case-studies/savlon-bangladesh/)
15:15:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:52%20GMT	http://webable.digital/case-studies/the-daily-star-2/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/the-daily-star-2/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:46	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:54%20GMT	http://webable.digital/case-studies/the-daily-star-2/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/the-daily-star-2/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:55%20GMT	http://webable.digital/case-studies/the-daily-star-2/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/the-daily-star-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:49	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:57%20GMT	http://webable.digital/case-studies/the-daily-star-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/the-daily-star-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:49	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.96.delayed	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:50	805/805	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/the-daily-star-2/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/the-daily-star-2/feed/index.html	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:58%20GMT	http://webable.digital/case-studies/aci-pure-spice/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-pure-spice/%e2%80%9dhttp_/webable.digital/%e2%80%9d.97.delayed	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:15:58%20GMT	http://webable.digital/?p=993	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index5aa6.html	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:51	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:15:58%20GMT	http://webable.digital/case-studies/the-daily-star-2/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/the-daily-star-2/linkid.html	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:51	2428/2428	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:15:58%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fthe-daily-star-2%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedf5aa.json	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:51	2561/2561	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:15:58%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fthe-daily-star-2%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedb4f3	(from http://webable.digital/case-studies/the-daily-star-2/)
15:15:52	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:16:00%20GMT	http://webable.digital/case-studies/aci-pure-spice/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-pure-spice/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:54	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:16:01%20GMT	http://webable.digital/case-studies/aci-pure-spice/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-pure-spice/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:55	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:16:03%20GMT	http://webable.digital/case-studies/aci-pure-spice/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-pure-spice/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:55	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.9d.delayed	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:57	801/801	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/aci-pure-spice/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-pure-spice/feed/index.html	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:57	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:16:04%20GMT	http://webable.digital/case-studies/aci-pure-spice/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-pure-spice/linkid.html	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:16:04%20GMT	http://webable.digital/?p=1015	C:/My%20Web%20Sites/Webable%20clone/webable.digital/indexd7bf.html	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:16:05%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/%e2%80%9dhttp_/webable.digital/%e2%80%9d.9e.delayed	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:15:57	2271/2271	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:16:04%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Faci-pure-spice%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed5acd.json	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:57	2366/2366	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:16:05%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Faci-pure-spice%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedce83	(from http://webable.digital/case-studies/aci-pure-spice/)
15:15:58	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:16:06%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:00	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:16:07%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:01	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:16:09%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:01	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.a4.delayed	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:02	120101/120101	U-----	200	untouched ('')	image/jpeg	etag:%22703864a-1d525-5623f9c0bd47e%22	http://webable.digital/wp-content/uploads/2018/01/case-study-final.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/01/case-study-final.jpg	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:03	817/817	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/chittagong-vikings-2/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/feed/index.html	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:16:10%20GMT	http://webable.digital/?p=917	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index4181.html	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:16:11%20GMT	http://webable.digital/case-studies/made-in-equality/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/made-in-equality/%e2%80%9dhttp_/webable.digital/%e2%80%9d.a5.delayed	(from http://webable.digital/case-studies/made-in-equality/)
15:16:03	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:16:10%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/linkid.html	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:03	2569/2569	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:16:11%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fchittagong-vikings-2%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed7263	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:16:03	2436/2436	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:16:11%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fchittagong-vikings-2%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed5fd2.json	(from http://webable.digital/case-studies/chittagong-vikings-2/)
