date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:07	2271/2271	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:40:14%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Faci-pure-spice%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed5acd.json	(from http://webable.digital/case-studies/aci-pure-spice/)
15:40:07	817/817	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/chittagong-vikings-2/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/feed/index.html	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:07	2366/2366	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:15%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Faci-pure-spice%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedce83	(from http://webable.digital/case-studies/aci-pure-spice/)
15:40:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:15%20GMT	http://webable.digital/case-studies/made-in-equality/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/made-in-equality/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/made-in-equality/)
15:40:08	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:15%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/linkid.html	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:08	120101/120101	U-----	200	untouched ('')	image/jpeg	etag:%22703864a-1d525-5623f9c0bd47e%22	http://webable.digital/wp-content/uploads/2018/01/case-study-final.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/01/case-study-final.jpg	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:16%20GMT	http://webable.digital/?p=917	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index4181.html	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:15%20GMT	http://webable.digital/case-studies/chittagong-vikings-2/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/chittagong-vikings-2/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:08	2436/2436	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:40:16%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fchittagong-vikings-2%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed5fd2.json	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:09	2569/2569	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:16%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fchittagong-vikings-2%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed7263	(from http://webable.digital/case-studies/chittagong-vikings-2/)
15:40:09	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:16%20GMT	http://webable.digital/case-studies/made-in-equality/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/made-in-equality/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/made-in-equality/)
15:40:09	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.7a.delayed	(from http://webable.digital/case-studies/made-in-equality/)
15:40:09	599819/599819	U-----	200	untouched ('')	image/png	etag:%22f6dfa4c-9270b-54e7b4bbf4140%22	http://webable.digital/wp-content/uploads/2017/05/Case-study-2.png	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/05/Case-study-2.png	(from http://webable.digital/case-studies/made-in-equality/)
15:40:09	578761/578761	U-----	200	untouched ('')	image/png	etag:%22f6df180-8d4c9-54e7b4afdf48a%22	http://webable.digital/wp-content/uploads/2017/05/Case-study-1.png	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/05/Case-study-1.png	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	25764/25764	U-----	200	untouched ('')	image/jpeg	etag:%22abaa81-64a4-5646365d9217e%22	http://webable.digital/wp-content/uploads/2018/01/26730979_2001209030160431_7485592777502520511_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/01/26730979_2001209030160431_7485592777502520511_n.jpg	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	42717/42717	U-----	200	untouched ('')	image/jpeg	etag:%2258c3c13-a6dd-562582c7c6d88%22	http://webable.digital/wp-content/uploads/2018/01/26219117_1998467273767940_1971680602811812517_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/01/26219117_1998467273767940_1971680602811812517_n.jpg	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:18%20GMT	http://webable.digital/case-studies/made-in-equality/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/made-in-equality/linkid.html	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	62874/62874	U-----	200	untouched ('')	image/jpeg	etag:%222e4c613-f59a-564638d01918a%22	http://webable.digital/wp-content/uploads/2018/01/24909610_1984906451790689_1324671352705430584_n-1.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/01/24909610_1984906451790689_1324671352705430584_n-1.jpg	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	807/807	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/made-in-equality/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/made-in-equality/feed/index.html	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	58645/58645	U-----	200	untouched ('')	image/jpeg	etag:%222cbf664-e515-5646322e50231%22	http://webable.digital/wp-content/uploads/2018/01/13510889_1721620214785982_6004370864722047682_n.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2018/01/13510889_1721620214785982_6004370864722047682_n.jpg	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:18%20GMT	http://webable.digital/?p=516	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index3ee1.html	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:18%20GMT	http://webable.digital/case-studies/made-in-equality/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/made-in-equality/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/made-in-equality/)
15:40:10	2367/2367	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:18%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fmade-in-equality%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed03b2	(from http://webable.digital/case-studies/made-in-equality/)
15:40:11	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.7d.delayed	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:11	2272/2272	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:40:18%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fmade-in-equality%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed14e0.json	(from http://webable.digital/case-studies/made-in-equality/)
15:40:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:19%20GMT	http://webable.digital/case-studies/deutsche-welle-jadoo-digital/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/deutsche-welle-jadoo-digital/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:19%20GMT	http://webable.digital/case-studies/deutsche-welle-jadoo-digital/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/deutsche-welle-jadoo-digital/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:12	850/850	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/deutsche-welle-jadoo-digital/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/deutsche-welle-jadoo-digital/feed/index.html	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:12	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:20%20GMT	http://webable.digital/case-studies/deutsche-welle-jadoo-digital/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/deutsche-welle-jadoo-digital/linkid.html	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:20%20GMT	http://webable.digital/?p=905	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index03b0.html	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:13	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:20%20GMT	http://webable.digital/case-studies/aci-shwapno/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-shwapno/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:13	2356/2356	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:40:21%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fdeutsche-welle-jadoo-digital%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedd7d5.json	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:13	2453/2453	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:21%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fdeutsche-welle-jadoo-digital%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedad12	(from http://webable.digital/case-studies/deutsche-welle-jadoo-digital/)
15:40:14	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:22%20GMT	http://webable.digital/case-studies/aci-shwapno/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-shwapno/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:14	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.82.delayed	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:15	792/792	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/aci-shwapno/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-shwapno/feed/index.html	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:23%20GMT	http://webable.digital/case-studies/aci-shwapno/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-shwapno/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:23%20GMT	http://webable.digital/case-studies/georges-la-dolce-vita/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/georges-la-dolce-vita/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:23%20GMT	http://webable.digital/?p=898	C:/My%20Web%20Sites/Webable%20clone/webable.digital/indexd255.html	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:16	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:23%20GMT	http://webable.digital/case-studies/aci-shwapno/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/aci-shwapno/linkid.html	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:16	2255/2255	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:40:23%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Faci-shwapno%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed3b23.json	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:16	2350/2350	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:23%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Faci-shwapno%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed9325	(from http://webable.digital/case-studies/aci-shwapno/)
15:40:17	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:25%20GMT	http://webable.digital/case-studies/georges-la-dolce-vita/%e2%80%9dhttp:/webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/georges-la-dolce-vita/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:17	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.87.delayed	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:17	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.88.delayed	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:18	314057/314057	U-----	200	untouched ('')	image/jpeg	etag:%22ef43922-4cac9-54ae80cc0580c%22	http://webable.digital/wp-content/uploads/2017/03/webable_casestudy_georgesladolcevita-1.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/webable_casestudy_georgesladolcevita-1.jpg	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:18	85439/85439	U-----	200	untouched ('')	image/jpeg	etag:%22e4568bd-14dbf-54ae829c9f413%22	http://webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-1-Small.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-1-Small.jpg	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:18	13220/13220	U-----	200	untouched ('')	image/jpeg	etag:%22efd07fb-33a4-54ae82ba4d465%22	http://webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-2-3.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-2-3.jpg	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:18	829/829	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/georges-la-dolce-vita/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/georges-la-dolce-vita/feed/index.html	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:26%20GMT	http://webable.digital/?p=162	C:/My%20Web%20Sites/Webable%20clone/webable.digital/indexbbc7.html	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:26%20GMT	http://webable.digital/case-studies/georges-la-dolce-vita/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/georges-la-dolce-vita/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:19	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:26%20GMT	http://webable.digital/case-studies/georges-la-dolce-vita/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/georges-la-dolce-vita/linkid.html	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:19	13500/13500	U-----	200	untouched ('')	image/jpeg	etag:%22efd0c75-34bc-54ae82c4e3f36%22	http://webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-3-3.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-3-3.jpg	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:19	2475/2475	U--MC-	200	updated ('OK')	application/json	date:Sat,%2019%20May%202018%2009:40:26%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fgeorges-la-dolce-vita%2F	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embedd271.json	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:19	2610/2610	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:26%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fgeorges-la-dolce-vita%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed95b4	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:19	228653/228653	U-----	200	untouched ('')	image/jpeg	etag:%22f00db88-37d2d-54ae82dd21f90%22	http://webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-4small.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-4small.jpg	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:19	34881/34881	U-----	200	untouched ('')	image/jpeg	etag:%22f00f27a-8841-54ae82e9c0d01%22	http://webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-5.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/WebAble_casestudy_GLDV-5.jpg	(from http://webable.digital/case-studies/georges-la-dolce-vita/)
15:40:20	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2019%20May%202018%2009:40:27%20GMT	http://webable.digital/contact	C:/My%20Web%20Sites/Webable%20clone/webable.digital/contact	(from http://webable.digital/case-studies/champs21/)
15:40:20	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.8c.delayed	(from http://webable.digital/case-studies/champs21/)
15:40:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:28%20GMT	http://webable.digital/case-studies/champs21/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/champs21/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/champs21/)
15:40:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:28%20GMT	http://webable.digital/case-studies/champs21/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/champs21/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/champs21/)
15:40:20	783/783	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/champs21/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/champs21/feed/index.html	(from http://webable.digital/case-studies/champs21/)
15:40:21	282711/282711	U-----	200	untouched ('')	image/jpeg	etag:%22ec59771-45057-54b0d6364c744%22	http://webable.digital/wp-content/uploads/2017/03/webable_casestudy_champs21_spellato-1.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/webable_casestudy_champs21_spellato-1.jpg	(from http://webable.digital/case-studies/champs21/)
15:40:21	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.8f.delayed	(from http://webable.digital/case-studies/kaspersky/)
15:40:21	285443/285443	U-----	200	untouched ('')	image/jpeg	etag:%22f0b85b9-45b03-54ca4b7da5a6e%22	http://webable.digital/wp-content/uploads/2017/03/webable_casestudy_champs21_spellato-1-1a-1.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/webable_casestudy_champs21_spellato-1-1a-1.jpg	(from http://webable.digital/case-studies/champs21/)
15:40:21	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:28%20GMT	http://webable.digital/case-studies/champs21/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/champs21/linkid.html	(from http://webable.digital/case-studies/champs21/)
15:40:21	127839/127839	U-----	200	untouched ('')	image/jpeg	etag:%22f0b8eca-1f35f-54ca4b9c8afe6%22	http://webable.digital/wp-content/uploads/2017/03/webable_work_socialmedia_champs211_CHAMPS21-2600-app-downloads-through-FB-Ads-1a-1.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/webable_work_socialmedia_champs211_CHAMPS21-2600-app-downloads-through-FB-Ads-1a-1.jpg	(from http://webable.digital/case-studies/champs21/)
15:40:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:29%20GMT	http://webable.digital/?p=127	C:/My%20Web%20Sites/Webable%20clone/webable.digital/index9751.html	(from http://webable.digital/case-studies/champs21/)
15:40:22	2527/2527	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2019%20May%202018%2009:40:29%20GMT	http://webable.digital/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwebable.digital%2Fcase-studies%2Fchamps21%2F&format=xml	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-json/oembed/1.0/embed0d1c	(from http://webable.digital/case-studies/champs21/)
15:40:22	0/-1	---M--	301	error ('')			http://webable.digital/bable/signup	C:/My%20Web%20Sites/Webable%20clone/webable.digital/bable/signup.92.delayed	(from http://webable.digital/case-studies/i-am-real/)
15:40:22	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:30%20GMT	http://webable.digital/case-studies/kaspersky/%e2%80%9dhttp://webable.digital/%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/kaspersky/%e2%80%9dhttp_/webable.digital/%e2%80%9d	(from http://webable.digital/case-studies/kaspersky/)
15:40:22	786/786	U-----	200	untouched ('')	application/rss+xml	etag:%2218374adcffa1c420c3d74d684a552b00%22	http://webable.digital/case-studies/kaspersky/feed/	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/kaspersky/feed/index.html	(from http://webable.digital/case-studies/kaspersky/)
15:40:22	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:30%20GMT	http://webable.digital/case-studies/kaspersky/%e2%80%9c//js.hs-scripts.com/504002.js%e2%80%9d	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/kaspersky/%e2%80%9c/js.hs-scripts.com/504002.js%e2%80%9d	(from http://webable.digital/case-studies/kaspersky/)
15:40:23	18061/18061	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2019%20May%202018%2009:40:30%20GMT	http://webable.digital/case-studies/kaspersky/linkid.js	C:/My%20Web%20Sites/Webable%20clone/webable.digital/case-studies/kaspersky/linkid.html	(from http://webable.digital/case-studies/kaspersky/)
15:40:23	203459/203459	U-----	200	untouched ('')	image/jpeg	etag:%22f6acd55-31ac3-54cf2f15ba0aa%22	http://webable.digital/wp-content/uploads/2017/03/Kaspersky-Boishakh-4.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/wp-content/uploads/2017/03/Kaspersky-Boishakh-4.jpg	(from http://webable.digital/case-studies/kaspersky/)
15:40:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20May%202018%2009:40:31%20GMT	http://webable.digital/?p=183	C:/My%20Web%20Sites/Webable%20clone/webable.digital/indexe8f5.html	(from http://webable.digital/case-studies/kaspersky/)
15:40:23	417160/417160	U-----	200	untouched ('')	image/jpeg	etag:%22f657b8b-65d88-54ca3c7807c70%22	http://webable.digital/webable_wordpress/wp-content/uploads/2017/03/Case-4-Kaspersky-large.jpg	C:/My%20Web%20Sites/Webable%20clone/webable.digital/webable_wordpress/wp-content/uploads/2017/03/Case-4-Kaspersky-large.jpg	(from http://webable.digital/case-studies/kaspersky/)
